Point1,Point2,Point3,Point4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.29142508,1.2646625,1.2646625,2.529325
29.689795,10.4205265,10.4205265,20.841053
0,0.24707256,0.24707256,0.49414512
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,7.9074283,7.9074283,15.8148566
0,0,0,0
0,0,0,0
0,8.786031,8.786031,17.572062
0.17485505,0.75879747,0.75879747,1.51759494
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.848177,4.8668885,4.8668885,9.733777
0,6.164004,6.164004,12.328008
0,0.19325738,0.19325738,0.38651476
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.202346,0.202346,0.404692
12.723319,6.17096,6.17096,12.34192
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.2186813,0.98116785,0.98116785,1.9623357
30.349611,1.630806,1.630806,3.261612
0,0,0,0
0.865821,22.710682,22.710682,45.421364
0,0,0,0
0,0,0,0
19.331398,26.156355,26.156355,52.31271
0,0,0,0
0,0,0,0
0,0,0,0
43.48308,18.10974,18.10974,36.21948
0,0,0,0
35.164482,25.046629,25.046629,50.093258
0,2.051266,2.051266,4.102532
0,0,0,0
0,0,0,0
0.2724829,24.969635,24.969635,49.93927
34.781677,55.404217,55.404217,110.808434
0,0,0,0
31.08564,22.473736,22.473736,44.947472
33.151356,34.61145,34.61145,69.2229
36.956676,44.568764,44.568764,89.137528
40.894047,92.87916,92.87916,185.75832
47.53271,28.763142,28.763142,57.526284
13.510426,33.90756,33.90756,67.81512
0,0.9377096,0.9377096,1.8754192
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.598986,0,0,0
0,0,0,0
0,0,0,0
9.624844,0,0,0
0,0.1300343,0.1300343,0.2600686
0,0,0,0
0,0,0,0
0,0.1891408,0.1891408,0.3782816
16.05302,49.639484,49.639484,99.278968
105.01472,20.216656,20.216656,40.433312
0,0,0,0
0,0,0,0
2.2542017,0.9752572,0.9752572,1.9505144
2.8874533,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.8259215,0.32646963,0.32646963,0.65293926
4.477672,55.82991,55.82991,111.65982
5.9470196,3.1766596,3.1766596,6.3533192
0,0,0,0
0,0,0,0
3.0494921,2.2744672,2.2744672,4.5489344
4.049884,4.1009507,4.1009507,8.2019014
12.07893,17.37457,17.37457,34.74914
8.150485,6.662087,6.662087,13.324174
13.428136,13.3757,13.3757,26.7514
4.3315825,10.262627,10.262627,20.525254
0,1.8163128,1.8163128,3.6326256
0.10636856,2.1400664,2.1400664,4.2801328
2.909087,0.11525123,0.11525123,0.23050246
6.894758,5.6825943,5.6825943,11.3651886
3.1347623,4.3696976,4.3696976,8.7393952
2.996273,0.3897828,0.3897828,0.7795656
0,4.555958,4.555958,9.111916
4.892651,2.0321307,2.0321307,4.0642614
39.786854,75.176155,75.176155,150.35231
23.23595,22.698076,22.698076,45.396152
0.97813207,0,0,0
1.0192049,0.18567945,0.18567945,0.3713589
1.0474577,1.1914941,1.1914941,2.3829882
1.0038122,0.9883495,0.9883495,1.976699
2.1365178,0.66518736,0.66518736,1.33037472
0,0.2075647,0.2075647,0.4151294
0,0.30113158,0.30113158,0.60226316
0,0,0,0
2.9706233,1.9926735,1.9926735,3.985347
0,0.10880697,0.10880697,0.21761394
0.14248943,6.5386915,6.5386915,13.077383
0,1.8382512,1.8382512,3.6765024
2.0287483,0.32668304,0.32668304,0.65336608
1.9369408,0,0,0
0,0,0,0
2.925365,0.11230234,0.11230234,0.22460468
3.183868,21.592873,21.592873,43.185746
11.75685,13.706532,13.706532,27.413064
2.9073257,0.91997766,0.91997766,1.83995532
2.9094021,0,0,0
0,3.5877895,3.5877895,7.175579
1.9667093,1.845866,1.845866,3.691732
7.8684363,8.555623,8.555623,17.111246
3.0266368,1.3552883,1.3552883,2.7105766
0,0.24798055,0.24798055,0.4959611
0,1.1788208,1.1788208,2.3576416
0,0.12244973,0.12244973,0.24489946
5.923928,0.5461077,0.5461077,1.0922154
3.0480657,5.770881,5.770881,11.541762
5.8088393,3.5481725,3.5481725,7.096345
0,4.618312,4.618312,9.236624
2.932554,1.8879325,1.8879325,3.775865
0,0.16440728,0.16440728,0.32881456
0,1.0809491,1.0809491,2.1618982
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,7.028825,7.028825,14.05765
0.13217662,6.4674797,6.4674797,12.9349594
2.89743,0,0,0
0.23029947,34.265522,34.265522,68.531044
3.093079,0.7054432,0.7054432,1.4108864
0.38383245,57.109203,57.109203,114.218406
0.8461317,3.2128844,3.2128844,6.4257688
0,0,0,0
0,0,0,0
0,3.5144124,3.5144124,7.0288248
3.096162,17.04357,17.04357,34.08714
62.44314,3.0517216,3.0517216,6.1034432
0,0.27855107,0.27855107,0.55710214
0,0,0,0
0,12.300444,12.300444,24.600888
0,0,0,0
55.939827,0.3428177,0.3428177,0.6856354
0.45736596,7.535123,7.535123,15.070246
23.18343,0.31144795,0.31144795,0.6228959
0,0,0,0
34.46556,2.386677,2.386677,4.773354
11.249617,38.414494,38.414494,76.828988
11.173408,23.807388,23.807388,47.614776
11.1001,11.248762,11.248762,22.497524
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,13.179047,13.179047,26.358094
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.8874533,0,0,0
0,0,0,0
0,3.5971618,3.5971618,7.1943236
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.118213,0.118213,0.236426
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.2600686,0.2600686,0.5201372
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.0587329,0,0,0
0,0,0,0
1.0587329,0,0,0
0,0,0,0
0.9624844,0,0,0
2.8874533,0,0,0
1.539975,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.1068735,3.6377623,3.6377623,7.2755246
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.3268905,12.267042,12.267042,24.534084
0,0,0,0
0,0,0,0
0,0,0,0
0,0.20905206,0.20905206,0.41810412
0,0,0,0
0,0.15059409,0.15059409,0.30118818
0,0,0,0
0,0,0,0
0,2.8111947,2.8111947,5.6223894
0,0,0,0
21.566803,6.8428936,6.8428936,13.6857872
0,0,0,0
3.7406583,19.562834,19.562834,39.125668
50.71128,10.834095,10.834095,21.66819
0,2.0806303,2.0806303,4.1612606
31.854666,0.33072963,0.33072963,0.66145926
0,0,0,0
0,12.329996,12.329996,24.659992
0.77851313,18.576622,18.576622,37.153244
0,0,0,0
0,0.1206623,0.1206623,0.2413246
17.439333,5.69278,5.69278,11.38556
1.1893097,8.597283,8.597283,17.194566
0,0.20426339,0.20426339,0.40852678
0,0,0,0
0,1.7690275,1.7690275,3.538055
0,0,0,0
0,0,0,0
0,0,0,0
0,0.1602795,0.1602795,0.320559
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25.98708,0,0,0
20.507322,2.5965185,2.5965185,5.193037
0,0,0,0
8.583864,0.26904458,0.26904458,0.53808916
0,0.18071291,0.18071291,0.36142582
8.627096,2.665418,2.665418,5.330836
0,0,0,0
5.7593503,0,0,0
5.0712247,9.415395,9.415395,18.83079
10.747565,3.0756466,3.0756466,6.1512932
20.705362,13.682382,13.682382,27.364764
6.8347073,2.0458162,2.0458162,4.0916324
4.889998,2.8131287,2.8131287,5.6262574
0,0,0,0
0.10761087,3.073339,3.073339,6.146678
5.8638883,0.2844565,0.2844565,0.568913
6.7909417,3.6030722,3.6030722,7.2061444
0.12753911,4.7523937,4.7523937,9.5047874
6.841706,0.46029902,0.46029902,0.92059804
0,0.29782173,0.29782173,0.59564346
0,2.759933,2.759933,5.519866
0,0,0,0
0,1.9630669,1.9630669,3.9261338
0,0,0,0
0,0,0,0
0,0,0,0
0,0.30429944,0.30429944,0.60859888
6.1021442,0.9693465,0.9693465,1.938693
0,0,0,0
0,0,0,0
0.15356104,1.3159912,1.3159912,2.6319824
0,0,0,0
4.343861,5.132799,5.132799,10.265598
6.853677,9.012263,9.012263,18.024526
0.1485441,2.210409,2.210409,4.420818
17.564104,2.5276666,2.5276666,5.0553332
8.8717165,10.229165,10.229165,20.45833
1.9724612,1.0178494,1.0178494,2.0356988
3.9474282,3.7717648,3.7717648,7.5435296
2.0036502,3.7463737,3.7463737,7.4927474
1.1203498,4.0025115,4.0025115,8.005023
0,0,0,0
10.847942,0.97429687,0.97429687,1.94859374
27.538353,12.10794,12.10794,24.21588
0,0,0,0
0.24534348,0.9547543,0.9547543,1.9095086
0,0.2482473,0.2482473,0.4964946
0,1.8638284,1.8638284,3.7276568
0,1.1377714,1.1377714,2.2755428
0,0,0,0
0,2.0221927,2.0221927,4.0443854
8.709593,1.8669525,1.8669525,3.733905
0,0.13641697,0.13641697,0.27283394
12.696981,3.0404823,3.0404823,6.0809646
8.924287,0.6086137,0.6086137,1.2172274
0,0,0,0
3.9065356,1.9355297,1.9355297,3.8710594
2.8962567,0.9613929,0.9613929,1.9227858
0,1.8027874,1.8027874,3.6055748
3.9521115,3.8113291,3.8113291,7.6226582
0,1.8703072,1.8703072,3.7406144
2.92562,0.9773802,0.9773802,1.9547604
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.245557,9.687542,9.687542,19.375084
0,0.20294608,0.20294608,0.40589216
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.953447,41.418686,41.418686,82.837372
14.678902,3.423233,3.423233,6.846466
26.365631,10.813413,10.813413,21.626826
0,0,0,0
0,5.3418417,5.3418417,10.6836834
3.772118,6.7829933,6.7829933,13.5659866
0,0.31134704,0.31134704,0.62269408
0,0,0,0
0,0,0,0
0,0.1063917,0.1063917,0.2127834
0,0,0,0
12.265953,25.90347,25.90347,51.80694
10.787853,4.214706,4.214706,8.429412
3.8735664,0.14456953,0.14456953,0.28913906
0,0.8786031,0.8786031,1.7572062
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.22859795,0.22859795,0.4571959
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.15018977,16.073631,16.073631,32.147262
0.16955997,5.87382,5.87382,11.74764
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.20687275,0.20687275,0.4137455
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.9133928,0.11194992,0.11194992,0.22389984
0,0,0,0
0,0,0,0
0.29393592,15.509586,15.509586,31.019172
0.12770243,0.3782816,0.3782816,0.7565632
6.737391,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.29067367,7.749924,7.749924,15.499848
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.2482473,0.2482473,0.4964946
0,0,0,0
12.536242,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.4937196,2.4206991,2.4206991,4.8413982
17.424486,0.52960896,0.52960896,1.05921792
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27.304735,1.0520957,1.0520957,2.1041914
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.943161,1.8872405,1.8872405,3.774481
0,0,0,0
13.064981,23.16494,23.16494,46.32988
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.22588383,0.22588383,0.45176766
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.45861384,2.1860006,2.1860006,4.3720012
0,0,0,0
0.21183741,5.062827,5.062827,10.125654
0,0,0,0
0,1.7690275,1.7690275,3.538055
0.12969777,0.40877026,0.40877026,0.81754052
0,0.118213,0.118213,0.236426
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.4862077,1.9321259,1.9321259,3.8642518
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.1017857,9.829881,9.829881,19.659762
37.270782,2.062817,2.062817,4.125634
0,0.30351898,0.30351898,0.60703796
0,0.28371122,0.28371122,0.56742244
0,0,0,0
1.1629627,0,0,0
0,0,0,0
0,0,0,0
1.4353787,9.234896,9.234896,18.469792
8.978992,10.297123,10.297123,20.594246
5.204631,3.2552023,3.2552023,6.5104046
8.979264,4.365166,4.365166,8.730332
108.07515,82.01071,82.01071,164.02142
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.2316685,4.0049963,4.0049963,8.0099926
2.1178305,2.4219668,2.4219668,4.8439336
0,1.7572062,1.7572062,3.5144124
0,0,0,0
0,0,0,0
0,0,0,0
0,0.17140885,0.17140885,0.3428177
64.16687,26.614159,26.614159,53.228318
0.6745695,21.169369,21.169369,42.338738
0,0.9258883,0.9258883,1.8517766
0,5.2775292,5.2775292,10.5550584
0,0,0,0
0.13938324,1.4343712,1.4343712,2.8687424
1.0560231,2.860414,2.860414,5.720828
0,0.8904244,0.8904244,1.7808488
0,0.2127834,0.2127834,0.4255668
0,0,0,0
0,0.2955325,0.2955325,0.591065
0.21154325,5.0317373,5.0317373,10.0634746
2.93232,1.0421839,1.0421839,2.0843678
1.8741418,0.41965613,0.41965613,0.83931226
1.9888201,0.1891408,0.1891408,0.3782816
0,0,0,0
0,0,0,0
0,0.33419952,0.33419952,0.66839904
11.706079,3.1697626,3.1697626,6.3395252
34.490364,14.848716,14.848716,29.697432
15.683408,4.4510293,4.4510293,8.9020586
1.0113419,1.0820943,1.0820943,2.1641886
37.52204,24.17444,24.17444,48.34888
11.472983,30.809805,30.809805,61.61961
14.081144,34.697987,34.697987,69.395974
0.98867905,0.9419162,0.9419162,1.8838324
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.8576872,1.8576872,3.7153744
0,1.1315356,1.1315356,2.2630712
1.0901868,0.3782816,0.3782816,0.7565632
4.868211,1.0263693,1.0263693,2.0527386
0,0.14185561,0.14185561,0.28371122
0,3.5709097,3.5709097,7.1418194
7.9199724,6.8435235,6.8435235,13.687047
2.63675,1.8102404,1.8102404,3.6204808
2.0330272,1.7572062,1.7572062,3.5144124
0,0,0,0
3.1488678,1.7318125,1.7318125,3.463625
2.612644,3.3955135,3.3955135,6.791027
0,0,0,0
0,0,0,0
0,0.121514305,0.121514305,0.24302861
2.0122786,5.4252954,5.4252954,10.8505908
6.9262295,4.88099,4.88099,9.76198
0,0,0,0
0,0,0,0
0,2.802356,2.802356,5.604712
0,0,0,0
0,5.271619,5.271619,10.543238
7.8172293,2.1822398,2.1822398,4.3644796
0,0.21177135,0.21177135,0.4235427
0,4.4692664,4.4692664,8.9385328
0.9963244,0.96135217,0.96135217,1.92270434
0.111019835,4.69729,4.69729,9.39458
11.933121,13.454263,13.454263,26.908526
0,0,0,0
0.9624844,0.10533443,0.10533443,0.21066886
0,0.118213,0.118213,0.236426
0,0.22460468,0.22460468,0.44920936
0,0.10048105,0.10048105,0.2009621
0,0,0,0
0,0,0,0
0,0.8786031,0.8786031,1.7572062
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.21451703,0,0,0
0,0,0,0
0,0,0,0
0,8.786031,8.786031,17.572062
23.976425,9.762031,9.762031,19.524062
0,0.9747708,0.9747708,1.9495416
1.9528228,0.94362026,0.94362026,1.88724052
0,0.1654982,0.1654982,0.3309964
2.027203,0,0,0
0,1.7977289,1.7977289,3.5954578
0,0,0,0
0,0,0,0
86.40856,14.114181,14.114181,28.228362
0,0,0,0
0,5.710752,5.710752,11.421504
14.49265,5.330725,5.330725,10.66145
0,7.9074283,7.9074283,15.8148566
0,0,0,0
0,0,0,0
0,0,0,0
2.2747605,8.971011,8.971011,17.942022
19.376764,25.830833,25.830833,51.661666
90.04067,78.784485,78.784485,157.56897
41.03161,1.2147942,1.2147942,2.4295884
6.228706,14.522866,14.522866,29.045732
3.2115443,15.061518,15.061518,30.123036
0,0,0,0
4.299896,18.00093,18.00093,36.00186
39.035503,16.617908,16.617908,33.235816
5.2126045,7.038457,7.038457,14.076914
0,0,0,0
5.8067513,0.95544153,0.95544153,1.91088306
0,0.22471347,0.22471347,0.44942694
0,0,0,0
0,0.8786031,0.8786031,1.7572062
15.660978,2.4960375,2.4960375,4.992075
0.24203429,3.4608495,3.4608495,6.921699
0,0,0,0
0,0,0,0
0,0,0,0
0.15805906,8.362707,8.362707,16.725414
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.6232293,21.168259,21.168259,42.336518
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.14220837,15.9212475,15.9212475,31.842495
0.4299976,1.4262756,1.4262756,2.8525512
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.1974163,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.24450973,31.834297,31.834297,63.668594
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.13689142,0.44564134,0.44564134,0.89128268
0,0,0,0
0,0,0,0
0,0,0,0
0,0.1349329,0.1349329,0.2698658
7.7497587,0.14776625,0.14776625,0.2955325
64.50795,12.724016,12.724016,25.448032
41.531452,5.7768807,5.7768807,11.5537614
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.24755226,0,0,0
0,0,0,0
18.460052,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,3.6484933,3.6484933,7.2969866
0,0,0,0
0,0,0,0
0,0,0,0
14.455965,22.309399,22.309399,44.618798
0.9144039,41.03639,41.03639,82.07278
0.11165869,1.3100762,1.3100762,2.6201524
44.72871,5.9633927,5.9633927,11.9267854
0,0,0,0
5.1959476,31.029072,31.029072,62.058144
3.879706,1.9052031,1.9052031,3.8104062
55.70093,27.210123,27.210123,54.420246
2.0091507,9.031156,9.031156,18.062312
24.668259,6.4816594,6.4816594,12.9633188
15.007464,10.969959,10.969959,21.939918
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.24774508,8.5624695,8.5624695,17.124939
0.22010586,26.533495,26.533495,53.06699
3.911713,1.0441012,1.0441012,2.0882024
19.302076,1.909581,1.909581,3.819162
2.0983453,4.0707426,4.0707426,8.1414852
11.035096,10.32475,10.32475,20.6495
10.991666,14.790247,14.790247,29.580494
0.101601,2.0384004,2.0384004,4.0768008
0,0,0,0
7.953291,8.564894,8.564894,17.129788
0,0,0,0
0,0,0,0
0,0,0,0
6.1717916,0.89633507,0.89633507,1.79267014
0.59180886,10.788614,10.788614,21.577228
0,0,0,0
0,0.9377096,0.9377096,1.8754192
